Date,Open,High,Low,Close,Volume
2021-04-11,1.38651,1.39817,1.38569,1.39594,85729
2021-04-12,1.39742,1.39755,1.39595,1.39622,64065
2021-04-13,1.39773,1.4132,1.3971,1.41277,98274
2021-04-14,1.41239,1.42399,1.4112,1.42092,72623
2021-04-15,1.42085,1.42097,1.41393,1.41439,95883
2021-04-16,1.41527,1.41674,1.41493,1.41673,116669
2021-04-17,1.41784,1.41984,1.41653,1.41707,70125
2021-04-18,1.4162,1.42739,1.4154,1.42682,54747
2021-04-19,1.42614,1.43497,1.42364,1.42834,89815
2021-04-20,1.42705,1.42806,1.42256,1.42275,56816
2021-04-21,1.42265,1.42727,1.42233,1.42466,60726
2021-04-22,1.42563,1.42599,1.42102,1.4212,51540
2021-04-23,1.42111,1.42216,1.40783,1.40866,63460
2021-04-24,1.40865,1.40915,1.40138,1.40168,55749
2021-04-25,1.40323,1.40876,1.39432,1.40224,76474
2021-04-26,1.40165,1.40237,1.39821,1.39867,113679
2021-04-27,1.39836,1.40877,1.39822,1.40765,53507
2021-04-28,1.40853,1.40892,1.39911,1.39946,56049
2021-04-29,1.39917,1.39927,1.39275,1.39343,78257
2021-04-30,1.39354,1.39378,1.38554,1.38605,53616
2021-05-01,1.38566,1.39457,1.38448,1.38664,58700
2021-05-02,1.38576,1.39698,1.38569,1.39649,82641
2021-05-03,1.39637,1.39891,1.39612,1.39778,134648
2021-05-04,1.39828,1.39998,1.39272,1.3967,86840
2021-05-05,1.39629,1.40627,1.39619,1.40554,50282
2021-05-06,1.40442,1.42307,1.40363,1.42297,77600
2021-05-07,1.42265,1.42805,1.42255,1.42772,82026
2021-05-08,1.42751,1.43174,1.41229,1.41461,76659
2021-05-09,1.41416,1.41649,1.4013,1.40462,68211
2021-05-10,1.40501,1.40931,1.40316,1.40763,81142
2021-05-11,1.40698,1.41196,1.40681,1.41075,53273
2021-05-12,1.41197,1.41204,1.39595,1.39625,66158
2021-05-13,1.3966,1.39939,1.39563,1.39858,88330
2021-05-14,1.39897,1.40613,1.39758,1.40347,77447
2021-05-15,1.4035,1.40367,1.39382,1.39471,51851
2021-05-16,1.3953,1.40548,1.39495,1.40545,105554
2021-05-17,1.40476,1.41026,1.40435,1.40792,147665
2021-05-18,1.40782,1.41518,1.40579,1.41229,75041
2021-05-19,1.4133,1.41403,1.40771,1.40904,81106
2021-05-20,1.40941,1.42444,1.4078,1.42099,55015
2021-05-21,1.42138,1.43982,1.41934,1.43921,110960
2021-05-22,1.43811,1.44272,1.43728,1.44265,88329
2021-05-23,1.44219,1.4547,1.44184,1.45424,73129
2021-05-24,1.45435,1.45441,1.44499,1.4476,55833
2021-05-25,1.44848,1.44971,1.44276,1.44764,111558
2021-05-26,1.44532,1.4455,1.44078,1.44118,70288
2021-05-27,1.44189,1.44201,1.43945,1.43961,124869
2021-05-28,1.4394,1.44024,1.43102,1.43318,82977
2021-05-29,1.43269,1.43336,1.4266,1.43074,68409
2021-05-30,1.43054,1.43721,1.43019,1.43553,55834
2021-05-31,1.43557,1.43589,1.42407,1.42462,67520
2021-06-01,1.42423,1.42504,1.41457,1.41494,102107
2021-06-02,1.41462,1.41605,1.41138,1.4114,70401
2021-06-03,1.41082,1.41622,1.41029,1.41568,71003
2021-06-04,1.41602,1.43109,1.40994,1.42887,52620
2021-06-05,1.42964,1.43444,1.42611,1.42777,64748
2021-06-06,1.42648,1.42782,1.42582,1.42752,51879
2021-06-07,1.42788,1.42972,1.41889,1.42445,69804
2021-06-08,1.42283,1.42335,1.41887,1.42009,50282
2021-06-09,1.42006,1.42119,1.42004,1.42091,106762
2021-06-10,1.42131,1.42141,1.41776,1.41788,74800
2021-06-11,1.41779,1.42555,1.41534,1.42342,163637
2021-06-12,1.42358,1.42492,1.42097,1.42275,58771
2021-06-13,1.42363,1.43623,1.42099,1.42726,98794
2021-06-14,1.42677,1.44618,1.4265,1.43566,58820
2021-06-15,1.43508,1.44229,1.43449,1.44209,60284
2021-06-16,1.44158,1.44313,1.42683,1.43761,63988
2021-06-17,1.43605,1.44102,1.43575,1.4406,56373
2021-06-18,1.44201,1.44683,1.44196,1.44623,65403
2021-06-19,1.44697,1.45002,1.44267,1.44561,117111
2021-06-20,1.44595,1.45724,1.44517,1.45658,70908
2021-06-21,1.45803,1.45824,1.45678,1.45683,114024
2021-06-22,1.45739,1.45773,1.45309,1.4533,79860
2021-06-23,1.45344,1.45514,1.44728,1.44868,58567
2021-06-24,1.44891,1.45276,1.44711,1.45051,74681
2021-06-25,1.45143,1.45804,1.44745,1.45621,68533
2021-06-26,1.45584,1.45714,1.45523,1.45554,56554
2021-06-27,1.45586,1.46369,1.45528,1.4633,60571
2021-06-28,1.46301,1.47907,1.46282,1.47865,65405
2021-06-29,1.47804,1.47837,1.47391,1.47442,62692
2021-06-30,1.47507,1.48375,1.4701,1.47934,74125
2021-07-01,1.48004,1.49353,1.4787,1.49061,81622
2021-07-02,1.49097,1.49519,1.4835,1.48788,52380
2021-07-03,1.48824,1.48899,1.47785,1.47868,64750
2021-07-04,1.47953,1.48291,1.47903,1.48241,64056
2021-07-05,1.48232,1.48966,1.48178,1.4861,189193
2021-07-06,1.48675,1.48729,1.48074,1.48176,72668
2021-07-07,1.48159,1.48627,1.48107,1.48554,108956
2021-07-08,1.48549,1.48912,1.48157,1.48876,55086
2021-07-09,1.48867,1.48888,1.48679,1.48813,169933
2021-07-10,1.48808,1.49412,1.48636,1.49272,55476
2021-07-11,1.49381,1.49385,1.49113,1.49135,152251
2021-07-12,1.49227,1.49955,1.491,1.4957,51133
2021-07-13,1.49531,1.49699,1.47539,1.47773,92564
2021-07-14,1.47792,1.47871,1.47155,1.47285,51122
2021-07-15,1.47448,1.47455,1.47295,1.47305,54065
2021-07-16,1.47374,1.4758,1.46375,1.46488,50962
2021-07-17,1.46481,1.46508,1.46163,1.46242,53948
2021-07-18,1.4622,1.46235,1.45779,1.45792,58728
2021-07-19,1.45748,1.45817,1.45741,1.45798,51188
2021-07-20,1.45703,1.45741,1.44798,1.4487,50079
2021-07-21,1.44848,1.44854,1.43312,1.43846,50300
2021-07-22,1.43785,1.43789,1.4274,1.42956,50249
2021-07-23,1.42986,1.43154,1.41873,1.42164,50218
2021-07-24,1.42074,1.42074,1.41213,1.41293,56629
2021-07-25,1.41279,1.41299,1.41152,1.41162,69061
2021-07-26,1.41195,1.42598,1.41071,1.42489,51344
2021-07-27,1.42538,1.43362,1.42453,1.4325,128941
2021-07-28,1.43207,1.43496,1.42059,1.42193,92788
2021-07-29,1.42202,1.4306,1.42035,1.43,63382
2021-07-30,1.42989,1.44143,1.42894,1.43571,97249
2021-07-31,1.43605,1.43657,1.4341,1.4356,52904
2021-08-01,1.4364,1.44118,1.42449,1.42777,87838
2021-08-02,1.42728,1.44098,1.42577,1.43869,139201
2021-08-03,1.43817,1.44162,1.4281,1.43296,78067
2021-08-04,1.4327,1.43455,1.42864,1.43015,105920
2021-08-05,1.43121,1.44281,1.43001,1.44207,56139
2021-08-06,1.44079,1.44625,1.44033,1.44572,72101
2021-08-07,1.44532,1.45507,1.44441,1.4515,119156
2021-08-08,1.45152,1.45305,1.45095,1.45224,95400
2021-08-09,1.45282,1.45287,1.45086,1.45134,71578
2021-08-10,1.45177,1.45237,1.45177,1.45234,85107
2021-08-11,1.4538,1.46734,1.45271,1.46236,94598
2021-08-12,1.46219,1.46532,1.4611,1.46382,60601
2021-08-13,1.46551,1.46944,1.46472,1.46899,51857
2021-08-14,1.46939,1.46943,1.45879,1.4603,68633
2021-08-15,1.46,1.46364,1.45893,1.46347,67169
2021-08-16,1.46409,1.46854,1.46045,1.46662,62244
2021-08-17,1.46535,1.47275,1.45915,1.46808,89755
2021-08-18,1.46734,1.47805,1.46499,1.47726,67156
2021-08-19,1.47741,1.48995,1.47722,1.48957,61484
2021-08-20,1.49063,1.5002,1.49017,1.49893,60584
2021-08-21,1.49931,1.50148,1.49582,1.5013,67751
2021-08-22,1.50157,1.50427,1.5013,1.50357,57641
2021-08-23,1.50217,1.50801,1.5016,1.50582,79194
2021-08-24,1.50687,1.51376,1.50634,1.51336,78943
2021-08-25,1.51384,1.51398,1.50445,1.50681,61202
2021-08-26,1.50713,1.50911,1.4868,1.49424,64666
2021-08-27,1.49485,1.50859,1.49167,1.50169,82639
2021-08-28,1.50305,1.50575,1.48663,1.49138,62124
2021-08-29,1.49082,1.4919,1.47388,1.47525,147905
2021-08-30,1.47413,1.48591,1.47372,1.48481,57954
2021-08-31,1.48411,1.48591,1.47951,1.48145,59442
2021-09-01,1.48004,1.4808,1.46812,1.46877,61648
2021-09-02,1.46895,1.47812,1.4684,1.47572,71262
2021-09-03,1.47612,1.4768,1.47581,1.47613,67488
2021-09-04,1.47765,1.47771,1.4737,1.47392,79436
2021-09-05,1.47356,1.47732,1.47178,1.4724,57078
2021-09-06,1.47191,1.47683,1.46901,1.47217,155873
2021-09-07,1.47174,1.47644,1.46899,1.47489,71541
2021-09-08,1.47468,1.47518,1.4689,1.47117,51695
2021-09-09,1.47168,1.47468,1.47029,1.47249,57453
2021-09-10,1.47161,1.47319,1.47138,1.47273,85261
2021-09-11,1.47363,1.47639,1.45236,1.45528,71670
2021-09-12,1.45375,1.45787,1.44308,1.44314,88046
2021-09-13,1.44234,1.44368,1.4293,1.4347,100762
2021-09-14,1.43432,1.43609,1.42745,1.43236,65008
2021-09-15,1.43196,1.43893,1.42869,1.43527,76319
2021-09-16,1.43382,1.449,1.43341,1.44888,100352
2021-09-17,1.44871,1.44882,1.43879,1.44148,102901
2021-09-18,1.44219,1.44652,1.43727,1.4428,76389
2021-09-19,1.44365,1.4503,1.4427,1.44683,66448
2021-09-20,1.44719,1.45643,1.4463,1.45467,146740
2021-09-21,1.45435,1.45568,1.45318,1.45405,51153
2021-09-22,1.45365,1.45781,1.45213,1.45645,58859
2021-09-23,1.45647,1.45985,1.45578,1.4586,72414
2021-09-24,1.4587,1.46649,1.45865,1.46357,53896
2021-09-25,1.46523,1.46842,1.46447,1.46834,75871
2021-09-26,1.46883,1.46886,1.44608,1.44737,154794
2021-09-27,1.44805,1.45219,1.42809,1.4434,93578
2021-09-28,1.44366,1.47242,1.44266,1.44509,75843
2021-09-29,1.44485,1.44631,1.43164,1.43356,71086
2021-09-30,1.43341,1.44397,1.42958,1.44299,111989
2021-10-01,1.44389,1.44428,1.44109,1.44118,71041
2021-10-02,1.44173,1.4498,1.44163,1.4492,121021
2021-10-03,1.4497,1.44995,1.44122,1.44224,61667
2021-10-04,1.44344,1.44547,1.43608,1.44083,120667
2021-10-05,1.44234,1.44251,1.44004,1.44121,69199
2021-10-06,1.44219,1.44255,1.4369,1.43761,62938
2021-10-07,1.43699,1.437,1.4294,1.43153,76861
2021-10-08,1.43035,1.4344,1.42991,1.43429,87522
2021-10-09,1.43411,1.43795,1.42968,1.43652,99923
2021-10-10,1.43671,1.43672,1.43311,1.43451,61009
2021-10-11,1.43514,1.44486,1.42812,1.44197,50621
2021-10-12,1.44173,1.45591,1.43863,1.44622,91490
2021-10-13,1.44661,1.44673,1.44239,1.44411,84891
2021-10-14,1.44218,1.44457,1.42564,1.43339,118819
2021-10-15,1.43378,1.44007,1.43346,1.43958,52236
2021-10-16,1.4414,1.44241,1.43407,1.44083,68593
2021-10-17,1.4398,1.44348,1.42873,1.43462,127725
2021-10-18,1.43588,1.43776,1.42051,1.42196,51911
2021-10-19,1.42237,1.43399,1.42045,1.43229,91778
2021-10-20,1.43214,1.43633,1.43086,1.43476,117648
2021-10-21,1.43513,1.43517,1.42842,1.4293,77727
2021-10-22,1.42942,1.42972,1.42593,1.42702,116966
2021-10-23,1.42628,1.4276,1.40996,1.41344,58871
2021-10-24,1.41341,1.42019,1.41293,1.41914,50706
2021-10-25,1.41919,1.42189,1.41761,1.42118,102893
2021-10-26,1.42083,1.42788,1.42039,1.42743,68548
2021-10-27,1.42736,1.42774,1.41222,1.41581,81200
2021-10-28,1.41665,1.41787,1.41623,1.41712,52649
2021-10-29,1.41706,1.41749,1.41346,1.41472,82823
2021-10-30,1.41534,1.41988,1.41412,1.41844,77653
2021-10-31,1.41957,1.42208,1.4174,1.41958,68024
2021-11-01,1.41963,1.42197,1.41238,1.41748,50463
2021-11-02,1.41709,1.41715,1.41105,1.41134,63791
2021-11-03,1.41142,1.41207,1.40233,1.4073,52745
2021-11-04,1.40714,1.40923,1.3939,1.39747,69575
2021-11-05,1.39759,1.39763,1.39513,1.39547,52744
2021-11-06,1.39473,1.41074,1.39426,1.4091,61445
2021-11-07,1.40884,1.41838,1.40664,1.41675,54378
2021-11-08,1.41706,1.42501,1.4167,1.42447,54091
2021-11-09,1.42362,1.43429,1.42078,1.42777,81340
2021-11-10,1.42781,1.43689,1.42755,1.43288,97401
2021-11-11,1.43363,1.43482,1.43276,1.4332,59911
2021-11-12,1.43329,1.43395,1.42601,1.42609,92322
2021-11-13,1.42519,1.42601,1.41917,1.41924,58133
2021-11-14,1.42003,1.42689,1.41775,1.42644,60111
2021-11-15,1.42599,1.42645,1.42275,1.42298,62757
2021-11-16,1.42338,1.42408,1.42054,1.42242,71085
2021-11-17,1.42276,1.43236,1.41902,1.42837,86541
2021-11-18,1.42855,1.42865,1.42519,1.42619,68967
2021-11-19,1.42591,1.43002,1.42557,1.42939,50842
2021-11-20,1.42829,1.43078,1.42214,1.42237,63928
2021-11-21,1.4235,1.42354,1.41849,1.41938,81111
2021-11-22,1.41962,1.41968,1.41519,1.41528,77139
2021-11-23,1.41493,1.41955,1.41486,1.41955,69753
2021-11-24,1.4189,1.42712,1.4127,1.42401,61273
2021-11-25,1.42457,1.42874,1.42437,1.42821,71580
2021-11-26,1.42683,1.42932,1.42643,1.42837,62248
2021-11-27,1.42974,1.43346,1.42813,1.43206,71534
2021-11-28,1.4313,1.43145,1.4278,1.42795,73155
2021-11-29,1.42917,1.42992,1.41248,1.42467,83080
2021-11-30,1.42544,1.42947,1.42538,1.42943,115892
2021-12-01,1.42978,1.43112,1.42413,1.42919,137888
2021-12-02,1.42941,1.42981,1.42129,1.42327,71773
2021-12-03,1.42353,1.42476,1.42039,1.42279,55766
2021-12-04,1.42454,1.43447,1.42352,1.43293,65944
2021-12-05,1.43347,1.43416,1.43207,1.43227,82050
2021-12-06,1.43265,1.43287,1.43215,1.43246,128534
2021-12-07,1.433,1.43809,1.43299,1.43808,55814
2021-12-08,1.43834,1.44699,1.4383,1.44695,51025
2021-12-09,1.44666,1.45197,1.44664,1.45081,60800
2021-12-10,1.45025,1.45166,1.44678,1.44869,58157
2021-12-11,1.4473,1.45497,1.44664,1.45487,53398
2021-12-12,1.45488,1.45523,1.45036,1.45096,150841
2021-12-13,1.45106,1.46603,1.44873,1.46597,50232
2021-12-14,1.46647,1.46803,1.45951,1.46184,70259
2021-12-15,1.46173,1.46869,1.45964,1.46748,61033
2021-12-16,1.46858,1.46875,1.46061,1.46178,76140
2021-12-17,1.46289,1.47735,1.45858,1.47095,79699
2021-12-18,1.47102,1.47246,1.44996,1.45444,81980
2021-12-19,1.45432,1.45846,1.44631,1.44758,79403
2021-12-20,1.44742,1.45004,1.4332,1.43398,63501
2021-12-21,1.43322,1.4375,1.41538,1.42468,59712
2021-12-22,1.42361,1.43289,1.42274,1.4273,111579
2021-12-23,1.42798,1.44218,1.42633,1.44039,73331
2021-12-24,1.44002,1.4475,1.43421,1.43608,66155
2021-12-25,1.43585,1.43631,1.43316,1.43386,55161
2021-12-26,1.43418,1.44521,1.43262,1.44186,51849
2021-12-27,1.44152,1.44162,1.44081,1.4409,110723
2021-12-28,1.44106,1.44282,1.44031,1.44201,61468
2021-12-29,1.44202,1.44362,1.41916,1.42776,53969
2021-12-30,1.4267,1.43095,1.42495,1.43041,82865
2021-12-31,1.42969,1.43067,1.42013,1.42227,159229
2022-01-01,1.42301,1.42362,1.41967,1.42028,59258
2022-01-02,1.42078,1.42337,1.41973,1.41993,64342
2022-01-03,1.41927,1.42066,1.4042,1.41147,61442
2022-01-04,1.41097,1.41792,1.40999,1.41767,73411
2022-01-05,1.41797,1.4293,1.41353,1.42116,80777
2022-01-06,1.42024,1.4275,1.41848,1.423,61584
2022-01-07,1.42378,1.42981,1.42306,1.42587,78292
2022-01-08,1.4257,1.42673,1.41835,1.41944,68242
2022-01-09,1.4202,1.42645,1.39885,1.40657,99549
2022-01-10,1.4072,1.41681,1.40649,1.41542,69590
2022-01-11,1.41581,1.4227,1.41513,1.42111,121049
2022-01-12,1.42086,1.43945,1.41814,1.43647,71460
2022-01-13,1.43668,1.43712,1.43645,1.43698,66083
2022-01-14,1.43686,1.43817,1.43046,1.43121,97804
2022-01-15,1.43077,1.43151,1.4248,1.42746,84895
2022-01-16,1.42635,1.42713,1.42303,1.42317,175792
2022-01-17,1.423,1.42576,1.42042,1.42212,55865
2022-01-18,1.4212,1.42234,1.41147,1.41277,70918
2022-01-19,1.41151,1.41191,1.40161,1.40171,139256
2022-01-20,1.40194,1.40498,1.39913,1.39961,71692
2022-01-21,1.40042,1.40356,1.40032,1.40233,66743
2022-01-22,1.40202,1.40212,1.40066,1.40077,50383
2022-01-23,1.4005,1.41181,1.40027,1.40835,84320
2022-01-24,1.40776,1.41046,1.40638,1.40972,68085
2022-01-25,1.41054,1.4107,1.40657,1.40677,61614
2022-01-26,1.40728,1.41939,1.40446,1.4081,52298
2022-01-27,1.40811,1.41074,1.40788,1.41032,69948
2022-01-28,1.40998,1.42278,1.4099,1.42235,69696
2022-01-29,1.41999,1.42015,1.41385,1.414,72559
2022-01-30,1.4135,1.41947,1.41341,1.41899,83439
2022-01-31,1.41948,1.4207,1.40744,1.40799,56890
2022-02-01,1.4082,1.40936,1.38528,1.39159,111605
2022-02-02,1.39094,1.39156,1.37696,1.3789,88439
2022-02-03,1.37767,1.38165,1.37738,1.38098,119358
2022-02-04,1.38002,1.38536,1.37963,1.38535,92403
2022-02-05,1.38498,1.39396,1.38477,1.39337,62211
2022-02-06,1.39323,1.39397,1.38073,1.3812,68928
2022-02-07,1.3813,1.38141,1.37371,1.3738,144425
2022-02-08,1.37579,1.37621,1.36508,1.36577,123996
2022-02-09,1.36607,1.3683,1.35763,1.35828,98947
2022-02-10,1.35804,1.35907,1.3519,1.35248,68808
2022-02-11,1.35252,1.3542,1.34595,1.34625,146435
2022-02-12,1.34552,1.35393,1.34476,1.35024,61667
2022-02-13,1.35016,1.35065,1.34682,1.34885,72066
2022-02-14,1.34844,1.34889,1.34659,1.3466,77284
2022-02-15,1.34706,1.3475,1.34309,1.34379,54580
2022-02-16,1.34366,1.34838,1.34325,1.34672,50233
2022-02-17,1.3476,1.35343,1.34647,1.35064,57438
2022-02-18,1.3507,1.35775,1.35027,1.35767,59450
2022-02-19,1.35768,1.36097,1.35735,1.3608,77793
2022-02-20,1.36166,1.37193,1.36094,1.36737,57131
2022-02-21,1.36742,1.38077,1.36731,1.38074,86606
2022-02-22,1.38183,1.38299,1.38179,1.38284,128428
2022-02-23,1.38361,1.3863,1.37581,1.37624,119629
2022-02-24,1.3769,1.37874,1.36434,1.36509,50509
2022-02-25,1.36464,1.36595,1.35207,1.35717,50354
2022-02-26,1.35572,1.35768,1.355,1.35687,128166
2022-02-27,1.35703,1.37147,1.35534,1.36914,59847
2022-02-28,1.36948,1.36991,1.36635,1.36738,55456
2022-03-01,1.36682,1.38165,1.36528,1.38019,53246
2022-03-02,1.3808,1.38606,1.37994,1.38219,55832
2022-03-03,1.38218,1.38241,1.37456,1.37498,56387
2022-03-04,1.377,1.37709,1.36859,1.36871,51614
2022-03-05,1.36956,1.3697,1.36506,1.36574,135490
2022-03-06,1.36615,1.36841,1.36522,1.36578,50498
2022-03-07,1.3657,1.36814,1.36239,1.36342,86094
2022-03-08,1.36314,1.3647,1.35939,1.3634,63535
2022-03-09,1.36333,1.37495,1.36028,1.37437,50369
2022-03-10,1.37379,1.38453,1.37196,1.38312,61760
2022-03-11,1.38408,1.3842,1.38285,1.3831,60098
2022-03-12,1.38289,1.38598,1.36639,1.36919,68399
2022-03-13,1.36938,1.36986,1.36913,1.36977,141469
2022-03-14,1.37031,1.37226,1.36969,1.37165,53697
2022-03-15,1.37053,1.37905,1.36712,1.37869,67959
2022-03-16,1.37704,1.38003,1.377,1.37952,101441
2022-03-17,1.37961,1.3804,1.37023,1.37079,50276
2022-03-18,1.37166,1.37333,1.36882,1.36951,52226
2022-03-19,1.3691,1.3719,1.36889,1.37139,53256
2022-03-20,1.37042,1.37153,1.36261,1.36296,75451
2022-03-21,1.36404,1.36927,1.35558,1.35833,91546
2022-03-22,1.35848,1.35911,1.34542,1.35041,75806
2022-03-23,1.35009,1.36483,1.3492,1.36206,129585
2022-03-24,1.36225,1.36245,1.35581,1.35627,149340
2022-03-25,1.35755,1.35846,1.35039,1.35175,50746
2022-03-26,1.35079,1.35339,1.35061,1.35285,52099
2022-03-27,1.35202,1.35233,1.34932,1.34987,74618
2022-03-28,1.34996,1.35516,1.34853,1.3503,100796
2022-03-29,1.3501,1.35015,1.34869,1.34881,55644
2022-03-30,1.35084,1.35413,1.34645,1.34989,173360
2022-03-31,1.34967,1.36785,1.34536,1.3556,72751
2022-04-01,1.35551,1.35932,1.3555,1.3586,63418
2022-04-02,1.35902,1.36532,1.35716,1.36441,121308
2022-04-03,1.36396,1.36786,1.36292,1.36488,51769
2022-04-04,1.36492,1.36721,1.36124,1.3652,55237
2022-04-05,1.36485,1.36628,1.36032,1.36153,50171
2022-04-06,1.36121,1.36605,1.35588,1.35759,63916
2022-04-07,1.35779,1.35789,1.34827,1.35279,77949
2022-04-08,1.35275,1.35631,1.352,1.35589,74839
2022-04-09,1.35581,1.36483,1.35476,1.36276,78512
2022-04-10,1.36257,1.36848,1.36186,1.36774,75347
2022-04-11,1.36746,1.37779,1.36405,1.3734,70149
2022-04-12,1.37321,1.37854,1.37281,1.37474,88834
2022-04-13,1.37385,1.37598,1.36934,1.37148,58788
2022-04-14,1.37204,1.38337,1.36997,1.37987,54810
2022-04-15,1.37925,1.38321,1.37546,1.38212,70868
2022-04-16,1.38197,1.38263,1.36643,1.36813,112547
2022-04-17,1.36794,1.3685,1.36213,1.36561,99129
2022-04-18,1.36521,1.37066,1.36048,1.36237,54820
2022-04-19,1.36183,1.36183,1.36129,1.3613,50009
2022-04-20,1.36065,1.36097,1.34986,1.34989,65184
2022-04-21,1.3503,1.35177,1.34968,1.35155,62017
2022-04-22,1.35166,1.352,1.34825,1.34863,61824
2022-04-23,1.34751,1.35729,1.34645,1.35675,116420
2022-04-24,1.35632,1.35869,1.34515,1.34517,52879
2022-04-25,1.34511,1.35371,1.34227,1.35203,93393
2022-04-26,1.35288,1.3539,1.34916,1.35033,120091
2022-04-27,1.35102,1.35471,1.35057,1.35341,60034
2022-04-28,1.35394,1.35395,1.34784,1.34796,67951
2022-04-29,1.3481,1.35297,1.34734,1.3502,56908
2022-04-30,1.35068,1.35139,1.33892,1.34162,51619
2022-05-01,1.34156,1.34561,1.33715,1.34418,53449
2022-05-02,1.3453,1.34536,1.33897,1.33898,57443
2022-05-03,1.33835,1.34146,1.31977,1.32814,71105
2022-05-04,1.32868,1.32943,1.32837,1.32928,92732
2022-05-05,1.32968,1.33345,1.32781,1.33324,69006
2022-05-06,1.33407,1.33428,1.33055,1.3322,53781
2022-05-07,1.33206,1.33782,1.33159,1.33698,131395
2022-05-08,1.33791,1.3495,1.33787,1.34847,57690
2022-05-09,1.34902,1.3569,1.34871,1.35687,81329
2022-05-10,1.35532,1.35534,1.35047,1.3505,51707
2022-05-11,1.35057,1.35169,1.33515,1.33591,84193
2022-05-12,1.33699,1.33715,1.3303,1.33036,85480
2022-05-13,1.32949,1.33169,1.31902,1.3219,52019
2022-05-14,1.32047,1.32923,1.32032,1.32892,96866
2022-05-15,1.32919,1.32966,1.32637,1.32662,163661
2022-05-16,1.32665,1.32732,1.3114,1.31933,82065
2022-05-17,1.31902,1.32744,1.31888,1.32579,87120
2022-05-18,1.32554,1.32927,1.32515,1.32858,80350
2022-05-19,1.32849,1.33011,1.32389,1.32598,54836
2022-05-20,1.32513,1.33983,1.32459,1.33916,92577
2022-05-21,1.33793,1.34486,1.33241,1.34347,106188
2022-05-22,1.34338,1.34462,1.33217,1.33467,75557
2022-05-23,1.33485,1.33561,1.32263,1.32396,51821
2022-05-24,1.32382,1.32463,1.31619,1.3175,68743
2022-05-25,1.31727,1.32739,1.31619,1.32405,87991
2022-05-26,1.32425,1.33956,1.32367,1.33584,60205
2022-05-27,1.33693,1.33963,1.33221,1.33678,100207
2022-05-28,1.33698,1.33903,1.33207,1.33323,67436
2022-05-29,1.33321,1.3383,1.33265,1.33772,60106
2022-05-30,1.33863,1.35678,1.33805,1.34751,54204
2022-05-31,1.34769,1.3477,1.33734,1.33734,103139
2022-06-01,1.33639,1.33682,1.3338,1.33395,55782
2022-06-02,1.33373,1.33969,1.33365,1.33809,77997
2022-06-03,1.33856,1.34567,1.33812,1.3449,91673
2022-06-04,1.34511,1.34542,1.34262,1.34289,77033
2022-06-05,1.34242,1.34797,1.34017,1.3453,110967
2022-06-06,1.3457,1.35597,1.34516,1.35539,140260
2022-06-07,1.35654,1.35667,1.34026,1.34048,132110
2022-06-08,1.34008,1.3439,1.33998,1.34349,71668
2022-06-09,1.34359,1.35731,1.34281,1.35424,97914
2022-06-10,1.35441,1.35458,1.35063,1.35103,68477
2022-06-11,1.3513,1.35159,1.34233,1.34596,53494
2022-06-12,1.34593,1.34605,1.33816,1.3382,58756
2022-06-13,1.33819,1.33842,1.33699,1.33723,105064
2022-06-14,1.33749,1.34197,1.33737,1.34142,56361
2022-06-15,1.34107,1.34182,1.3327,1.33583,54105
2022-06-16,1.33601,1.33968,1.33584,1.33963,66545
2022-06-17,1.33983,1.35087,1.33938,1.34975,57839
2022-06-18,1.35011,1.36197,1.34921,1.35935,95577
2022-06-19,1.35931,1.37526,1.35918,1.37453,57394
2022-06-20,1.37313,1.38984,1.37004,1.37936,74537
2022-06-21,1.37975,1.38454,1.37902,1.38127,69704
2022-06-22,1.38074,1.3905,1.38026,1.38937,98071
2022-06-23,1.39017,1.3923,1.38083,1.38263,54607
2022-06-24,1.38336,1.38812,1.37462,1.37469,68929
2022-06-25,1.37529,1.37758,1.36967,1.37018,74548
2022-06-26,1.36977,1.37071,1.36071,1.36183,66941
2022-06-27,1.36087,1.36829,1.35931,1.36641,80735
2022-06-28,1.36637,1.37078,1.3648,1.36819,69285
2022-06-29,1.36819,1.36871,1.36423,1.36495,56779
2022-06-30,1.36599,1.37211,1.34941,1.35121,51277
2022-07-01,1.3515,1.35181,1.34228,1.34305,73729
2022-07-02,1.34249,1.35359,1.34154,1.35223,82589
2022-07-03,1.35301,1.36788,1.35291,1.36664,70839
2022-07-04,1.36631,1.38395,1.36472,1.38036,53064
2022-07-05,1.37944,1.38511,1.37234,1.38369,53677
2022-07-06,1.3832,1.38433,1.37429,1.37589,76525
2022-07-07,1.37575,1.37664,1.37032,1.37059,67465
2022-07-08,1.37115,1.37572,1.36859,1.37539,74232
2022-07-09,1.37571,1.3923,1.37528,1.39211,63306
2022-07-10,1.39232,1.40039,1.39047,1.39949,181936
2022-07-11,1.40044,1.40178,1.40005,1.40036,113773
2022-07-12,1.39965,1.4088,1.39764,1.40159,114999
2022-07-13,1.40206,1.40367,1.39136,1.39324,79725
2022-07-14,1.39275,1.39293,1.38061,1.3827,83383
2022-07-15,1.38264,1.38609,1.37205,1.3771,52228
2022-07-16,1.3775,1.37768,1.36884,1.37577,56059
2022-07-17,1.37555,1.37767,1.368,1.36859,54317
2022-07-18,1.36917,1.38041,1.36912,1.37978,58903
2022-07-19,1.37933,1.37934,1.37469,1.37533,52037
2022-07-20,1.37571,1.37817,1.3686,1.37361,60764
